event_id,fight_id,fighter1_name,fighter2_name,winner,fighter1_fight_no,fighter2_fight_no,weight_class,gender,time_format,fighter1_total_fights,fighter1_win_ratio,fighter1_recent_win_ratio,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_form_score,fighter1_avg_strikes_landed,fighter1_avg_strikes_attempted,fighter1_avg_strikes_accuracy,fighter1_avg_takedowns,fighter1_avg_takedown_accuracy,fighter1_avg_knockdowns,fighter1_ko_ratio,fighter1_avg_control_time,fighter1_head_accuracy,fighter1_head_per_round,fighter1_body_accuracy,fighter1_body_per_round,fighter1_leg_accuracy,fighter1_leg_per_round,fighter1_distance_accuracy,fighter1_distance_per_round,fighter1_clinch_accuracy,fighter1_clinch_per_round,fighter1_ground_accuracy,fighter1_ground_per_round,fighter2_total_fights,fighter2_win_ratio,fighter2_recent_win_ratio,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_form_score,fighter2_avg_strikes_landed,fighter2_avg_strikes_attempted,fighter2_avg_strikes_accuracy,fighter2_avg_takedowns,fighter2_avg_takedown_accuracy,fighter2_avg_knockdowns,fighter2_ko_ratio,fighter2_avg_control_time,fighter2_head_accuracy,fighter2_head_per_round,fighter2_body_accuracy,fighter2_body_per_round,fighter2_leg_accuracy,fighter2_leg_per_round,fighter2_distance_accuracy,fighter2_distance_per_round,fighter2_clinch_accuracy,fighter2_clinch_per_round,fighter2_ground_accuracy,fighter2_ground_per_round
ea0ad155451ed1f5,04e6a26fe2a4017d,3f7c14c7eca7195d,1eacf73d6a0055dc,3f7c14c7eca7195d,7,6,Heavyweight,M,3 Rnd (5-5-5),2,0.5,0.5,72.0,263.0,73.0,Orthodox,36.851471594798085,0.09999999999999998,24.5,61.0,0.4016393442622951,0.0,0.0,0.5,0.5,0.0,0.36036036036036034,10.0,0.8333333333333334,1.25,0.8,1.0,0.37735849056603776,10.0,0.4,1.0,0.8333333333333334,1.25,8,0.625,0.6666666666666666,76.0,240.0,82.0,Orthodox,37.946611909650926,0.3000000000000001,31.25,60.375,0.5175983436853002,1.75,0.7368421052631579,0.125,0.5,0.0,0.4,7.647058823529412,0.8026315789473685,3.588235294117647,0.7195121951219512,3.4705882352941178,0.36212624584717606,6.411764705882353,0.8313253012048193,4.0588235294117645,0.7272727272727273,4.235294117647059
ea0ad155451ed1f5,c29850ed8d9d1073,902ab9197b83d0db,88a9bc81271ccd89,902ab9197b83d0db,6,4,Light Heavyweight,M,3 Rnd (5-5-5),1,0.0,0.0,74.0,205.0,79.0,Orthodox,28.58590006844627,-0.5,51.0,197.0,0.25888324873096447,2.0,0.2222222222222222,0.0,0.0,0.0,0.14482758620689656,4.2,0.5483870967741935,3.4,0.6190476190476191,2.6,0.2138728323699422,7.4,0.5833333333333334,2.8,0.0,0.0,1,1.0,1.0,75.0,205.0,75.0,Orthodox,28.8186173853525,0.5,15.0,19.0,0.7894736842105263,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,5.5,1.0,1.0,0.3333333333333333,0.5,0.9230769230769231,6.0,0.6666666666666666,1.0
3c241737a6069b9f,9dd931fd20d6c886,7d96bc577e5178b2,a26198ba5093147e,a26198ba5093147e,10,3,Lightweight,M,3 Rnd (5-5-5),4,0.75,0.6666666666666666,69.0,155.0,70.0,Orthodox,34.04517453798768,0.6000000000000001,38.5,149.5,0.25752508361204013,1.5,0.3333333333333333,0.25,0.25,0.0,0.2158671586715867,7.8,0.6585365853658537,1.8,0.6666666666666666,0.6666666666666666,0.212406015037594,7.533333333333333,0.627906976744186,1.8,0.6086956521739131,0.9333333333333333,3,0.6666666666666666,0.6666666666666666,70.0,155.0,72.0,Orthodox,29.242984257357975,0.6,74.66666666666667,137.0,0.5450121654501217,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4423076923076923,19.714285714285715,0.8536585365853658,10.0,0.9411764705882353,2.2857142857142856,0.5132743362831859,24.857142857142858,0.7358490566037735,5.571428571428571,0.5789473684210527,1.5714285714285714
3c241737a6069b9f,d236fe0f180312e3,f5990c11974d8e9c,5b5307450405abf0,f5990c11974d8e9c,5,8,Welterweight,M,3 Rnd (5-5-5),4,1.0,1.0,72.0,170.0,74.0,Orthodox,37.68377823408624,1.4000000000000001,27.25,53.75,0.5069767441860465,1.75,0.4117647058823529,0.5,0.5,0.0,0.422360248447205,8.5,0.7567567567567568,3.5,0.7647058823529411,1.625,0.362962962962963,6.125,0.717948717948718,3.5,0.7804878048780488,4.0,6,0.5,0.0,69.0,170.0,71.0,Southpaw,28.739219712525667,-0.9000000000000001,45.5,104.16666666666667,0.4368,2.0,0.41379310344827586,0.16666666666666666,0.16666666666666666,0.0,0.3137254901960784,9.6,0.7461538461538462,6.466666666666667,0.8888888888888888,2.1333333333333333,0.32634032634032634,9.333333333333334,0.6482758620689655,6.266666666666667,0.7647058823529411,2.6
3c241737a6069b9f,19d6c7f5263c9398,63def5a5662a6917,eef9b891edbd4604,63def5a5662a6917,8,3,Heavyweight,M,3 Rnd (5-5-5),4,1.0,1.0,76.0,238.0,77.0,Orthodox,29.31690622861054,1.4000000000000001,39.25,73.5,0.5340136054421769,0.0,0.0,0.75,1.0,0.0,0.4380952380952381,13.142857142857142,0.7625,8.714285714285714,1.0,0.5714285714285714,0.5061224489795918,17.714285714285715,0.64,2.2857142857142856,0.7083333333333334,2.4285714285714284,1,1.0,1.0,70.0,265.0,72.0,Orthodox,39.17316906228611,0.5,10.0,16.0,0.625,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,8.0,0.0,0.0,1.0,2.0,0.6,9.0,0.0,0.0,1.0,1.0
3c241737a6069b9f,149a0b38fa02e647,6f242453c91a5af0,150ff4cc642270b9,6f242453c91a5af0,4,4,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,66.0,155.0,66.0,Orthodox,26.4476386036961,0.5,120.0,209.0,0.5741626794258373,0.0,0.0,1.0,0.0,0.0,0.5329341317365269,29.666666666666668,0.64,5.333333333333333,0.8823529411764706,5.0,0.4077669902912621,14.0,0.6607142857142857,12.333333333333334,0.82,13.666666666666666,1,1.0,1.0,71.0,145.0,69.0,Orthodox,21.472963723477072,0.5,120.0,269.0,0.44609665427509293,0.0,0.0,1.0,0.0,0.0,0.35233160621761656,22.666666666666668,0.6229508196721312,12.666666666666666,0.9333333333333333,4.666666666666667,0.4367816091954023,38.0,0.8571428571428571,2.0,0.0,0.0
7865707fd684d77b,8857bf28823b1b2d,ee9d73f4fee9cbdd,492b202d2064e7a9,492b202d2064e7a9,6,4,Heavyweight,M,5 Rnd (5-5-5-5-5),4,0.75,0.6666666666666666,75.0,240.0,77.0,Orthodox,37.01574264202601,0.6000000000000001,20.75,51.75,0.40096618357487923,0.25,0.16666666666666666,1.0,0.25,0.0,0.35978835978835977,9.714285714285714,0.8,1.7142857142857142,1.0,0.42857142857142855,0.3430232558139535,8.428571428571429,0.6956521739130435,2.2857142857142856,0.6666666666666666,1.1428571428571428,2,1.0,1.0,76.0,231.0,77.0,Orthodox,35.85763175906913,0.9,61.0,97.0,0.6288659793814433,0.0,0.0,0.5,0.5,0.0,0.5214285714285715,18.25,0.8666666666666667,6.5,0.9583333333333334,5.75,0.6075949367088608,24.0,0.7647058823529411,3.25,0.6842105263157895,3.25
8fd1f27e86661ede,27ff1bfeb2d50b38,658c3465581ae46b,ca2efc9d7d523c43,ca2efc9d7d523c43,8,4,Heavyweight,M,3 Rnd (5-5-5),3,0.3333333333333333,0.3333333333333333,71.0,235.0,74.0,Orthodox,33.94113620807666,-0.20000000000000007,16.666666666666668,24.666666666666668,0.6756756756756757,0.0,0.0,1.0,0.6666666666666666,0.0,0.5581395348837209,6.0,1.0,1.0,0.8148148148148148,5.5,0.6721311475409836,10.25,0.0,0.0,0.6923076923076923,2.25,1,1.0,1.0,72.0,260.0,75.0,Southpaw,28.648870636550306,0.5,42.0,72.0,0.5833333333333334,2.0,1.0,0.0,1.0,0.0,0.5735294117647058,19.5,0.75,1.5,0.0,0.0,0.3055555555555556,5.5,0.6923076923076923,4.5,0.9565217391304348,11.0
8fd1f27e86661ede,c8ec6fd9aa2dcc23,ee779c43a8926d52,1ccf4e7caff270df,ee779c43a8926d52,14,5,Light Heavyweight,M,3 Rnd (5-5-5),7,0.5714285714285714,0.3333333333333333,72.0,205.0,75.0,Orthodox,33.72210814510609,-0.2999999999999999,36.857142857142854,99.0,0.3722943722943723,1.1428571428571428,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.0,0.32830820770519265,8.521739130434783,0.5645161290322581,1.5217391304347827,0.7941176470588235,1.173913043478261,0.288,6.260869565217392,0.5595238095238095,2.0434782608695654,0.6146788990825688,2.9130434782608696,3,0.6666666666666666,0.6666666666666666,71.0,185.0,74.0,Orthodox,42.809034907597535,0.20000000000000007,44.333333333333336,97.66666666666667,0.4539249146757679,2.0,0.46153846153846156,0.3333333333333333,0.0,0.0,0.3644859813084112,7.090909090909091,0.8,2.1818181818181817,0.6326530612244898,2.8181818181818183,0.35233160621761656,6.181818181818182,0.6545454545454545,3.272727272727273,0.6444444444444445,2.6363636363636362
e0b74df14f52cd15,c5de5c3633a0bfce,270b89c00ef0c55c,cbd6f1abf955e628,270b89c00ef0c55c,10,4,Heavyweight,M,3 Rnd (5-5-5),5,0.2,0.3333333333333333,74.0,242.0,76.0,Orthodox,34.13552361396304,-0.7000000000000002,13.8,33.2,0.41566265060240964,1.0,0.35714285714285715,0.0,0.6,0.0,0.30708661417322836,4.875,0.7333333333333333,1.375,0.7916666666666666,2.375,0.375,6.75,0.7,1.75,0.5,0.125,1,0.0,0.0,76.0,242.0,77.0,Orthodox,28.75564681724846,-0.5,13.0,32.0,0.40625,2.0,1.0,0.0,0.0,0.0,0.15789473684210525,1.5,0.625,2.5,1.0,2.5,0.4230769230769231,5.5,0.3333333333333333,0.5,0.3333333333333333,0.5
e0b74df14f52cd15,c3601529b7a7d489,d247691a6c0e9034,5f87a5c00b3d17ed,d247691a6c0e9034,5,7,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,68.0,145.0,70.0,Orthodox,29.675564681724847,0.5,9.0,21.0,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.46153846153846156,6.0,0.6666666666666666,2.0,0.2,1.0,0.45,9.0,0.0,0.0,0.0,0.0,7,0.7142857142857143,1.0,66.0,145.0,70.0,Orthodox,34.47775496235455,1.5000000000000002,59.57142857142857,185.0,0.322007722007722,0.7142857142857143,0.3125,0.2857142857142857,0.14285714285714285,0.0,0.23061825318940138,12.368421052631579,0.5655737704918032,3.6315789473684212,0.7337662337662337,5.947368421052632,0.29770992366412213,18.473684210526315,0.3770491803278688,1.2105263157894737,0.7818181818181819,2.263157894736842
e0b74df14f52cd15,9a6a6716cdfadc98,1f454354805b6f75,3a8176e15b9887c1,3a8176e15b9887c1,17,6,Middleweight,M,5 Rnd (5-5-5-5-5),9,1.0,1.0,74.0,185.0,77.0,Southpaw,38.22861054072553,1.5000000000000002,19.555555555555557,30.444444444444443,0.6423357664233577,0.2222222222222222,1.0,1.0,0.7777777777777778,0.0,0.580952380952381,6.777777777777778,0.8372093023255814,2.0,0.8571428571428571,1.0,0.52,4.333333333333333,0.7692307692307693,1.6666666666666667,0.8,3.7777777777777777,3,1.0,1.0,74.0,185.0,78.0,Orthodox,29.05133470225873,1.2000000000000002,29.666666666666668,69.66666666666667,0.4258373205741627,2.3333333333333335,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.3651685393258427,10.833333333333334,0.6842105263157895,2.1666666666666665,0.9166666666666666,1.8333333333333333,0.3395061728395062,9.166666666666666,0.625,2.5,0.8260869565217391,3.1666666666666665
e0b74df14f52cd15,8c124a6196e39ad8,179f1948dc234f1f,c80095f6092271a7,179f1948dc234f1f,6,9,Middleweight,M,3 Rnd (5-5-5),6,0.6666666666666666,0.6666666666666666,72.0,185.0,71.0,Orthodox,35.403148528405204,0.5000000000000002,29.833333333333332,61.5,0.48509485094850946,1.6666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.0,0.34701492537313433,6.642857142857143,0.875,3.5,0.8222222222222222,2.642857142857143,0.36065573770491804,4.714285714285714,0.5789473684210527,3.9285714285714284,0.6373626373626373,4.142857142857143,4,0.75,0.6666666666666666,72.0,185.0,74.0,Orthodox,32.435318275154,0.40000000000000013,32.5,63.0,0.5158730158730159,3.25,0.4482758620689655,0.5,0.5,0.0,0.44886363636363635,6.583333333333333,0.6181818181818182,2.8333333333333335,0.8095238095238095,1.4166666666666667,0.37142857142857144,5.416666666666667,0.8703703703703703,3.9166666666666665,0.782608695652174,1.5
e0b74df14f52cd15,6453b20a65c62cfe,f2688492b9a525a3,07225ba28ae309b6,f2688492b9a525a3,11,8,Featherweight,M,3 Rnd (5-5-5),7,0.7142857142857143,0.3333333333333333,66.0,135.0,68.0,Orthodox,31.720739219712527,-0.2999999999999999,66.85714285714286,179.14285714285714,0.37320574162679426,4.142857142857143,0.3972602739726027,0.14285714285714285,0.14285714285714285,0.0,0.2936991869918699,10.321428571428571,0.6111111111111112,3.5357142857142856,0.7407407407407407,2.857142857142857,0.31170108161258603,11.321428571428571,0.7058823529411765,1.2857142857142858,0.6182795698924731,4.107142857142857,3,0.3333333333333333,0.3333333333333333,70.0,155.0,74.0,Orthodox,23.718001368925393,-0.4,17.666666666666668,34.0,0.5196078431372549,0.6666666666666666,0.4,0.0,0.3333333333333333,0.0,0.3783783783783784,7.0,0.8,3.0,1.0,3.25,0.46987951807228917,9.75,0.8,2.0,0.6666666666666666,1.5
5330fe7e4c3af81c,7ec61e2b0728e6d4,86f582852a5b240a,ccd1299e0345e0ce,ccd1299e0345e0ce,6,6,Lightweight,M,3 Rnd (5-5-5),6,0.5,0.6666666666666666,68.0,155.0,70.0,Orthodox,33.56605065023956,0.30000000000000004,38.0,73.33333333333333,0.5181818181818182,1.1666666666666667,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.0,0.4183381088825215,10.428571428571429,0.9016393442622951,3.9285714285714284,0.9,1.9285714285714286,0.45507246376811594,11.214285714285714,0.7619047619047619,3.4285714285714284,0.71875,1.6428571428571428,10,0.5,0.3333333333333333,69.0,155.0,71.0,Orthodox,30.327173169062284,-0.7,23.6,57.3,0.4118673647469459,0.6,0.5454545454545454,0.6,0.3,0.0,0.3150105708245243,7.842105263157895,0.8208955223880597,2.8947368421052633,0.9696969696969697,1.6842105263157894,0.3885480572597137,10.0,0.5714285714285714,1.263157894736842,0.5238095238095238,1.1578947368421053
5330fe7e4c3af81c,3f14c96ea899321d,cbd5d3cdd862e90e,d81ac739417d7f53,cbd5d3cdd862e90e,4,5,Welterweight,M,3 Rnd (5-5-5),1,1.0,1.0,72.0,170.0,76.0,Orthodox,24.01368925393566,0.5,116.0,203.0,0.5714285714285714,1.0,0.3333333333333333,0.0,0.0,0.0,0.527027027027027,26.0,0.7073170731707317,9.666666666666666,0.6428571428571429,3.0,0.5675675675675675,35.0,0.625,3.3333333333333335,0.5,0.3333333333333333,4,0.75,0.6666666666666666,69.0,170.0,71.0,Orthodox,28.331279945242983,0.8,29.75,70.0,0.425,1.0,0.3333333333333333,0.75,0.5,0.0,0.3541666666666667,9.444444444444445,0.75,1.6666666666666667,0.95,2.111111111111111,0.4051724137931034,10.444444444444445,0.631578947368421,1.3333333333333333,0.4482758620689655,1.4444444444444444
ebc5af72ad5a28cb,a602962f1dda3205,f7a7f7118d4b01b6,902ab9197b83d0db,902ab9197b83d0db,13,4,Light Heavyweight,M,3 Rnd (5-5-5),5,0.8,1.0,73.0,185.0,74.0,Southpaw,35.17864476386037,1.1000000000000003,22.6,40.6,0.5566502463054187,0.8,1.0,0.6,0.6,0.0,0.43283582089552236,5.2727272727272725,0.8108108108108109,2.727272727272727,0.78125,2.272727272727273,0.5310734463276836,8.545454545454545,0.8333333333333334,0.45454545454545453,0.7,1.2727272727272727,2,0.5,0.5,74.0,205.0,79.0,Orthodox,28.854209445585216,0.09999999999999998,65.0,232.5,0.27956989247311825,1.0,0.2,0.0,0.0,0.0,0.23366834170854273,11.625,0.5,2.75,0.6521739130434783,1.875,0.2602739726027397,14.25,0.6153846153846154,2.0,0.0,0.0
cf1a88371c8cb690,85ee3b5995874141,31123249b0bbf52e,f5990c11974d8e9c,31123249b0bbf52e,12,7,Welterweight,M,3 Rnd (5-5-5),5,0.4,0.3333333333333333,72.0,170.0,75.0,Orthodox,32.59958932238193,-0.3000000000000001,21.2,33.4,0.6347305389221557,0.8,0.8,0.8,0.4,0.0,0.5445544554455446,6.111111111111111,0.851063829787234,4.444444444444445,0.5789473684210527,1.2222222222222223,0.49504950495049505,5.555555555555555,0.8541666666666666,4.555555555555555,0.8333333333333334,1.6666666666666667,5,1.0,1.0,72.0,170.0,74.0,Orthodox,37.91375770020534,1.5000000000000002,28.4,57.8,0.4913494809688581,1.4,0.4117647058823529,0.4,0.4,0.0,0.4144144144144144,8.363636363636363,0.7111111111111111,2.909090909090909,0.8181818181818182,1.6363636363636365,0.36683417085427134,6.636363636363637,0.7446808510638298,3.1818181818181817,0.7906976744186046,3.090909090909091
cf1a88371c8cb690,1308a39eec6f86cc,140745cbbcb023ac,48d1f690b763934c,48d1f690b763934c,8,7,Light Heavyweight,M,5 Rnd (5-5-5-5-5),6,0.5,0.3333333333333333,73.0,205.0,76.0,Orthodox,31.72621492128679,-0.30000000000000004,41.166666666666664,81.5,0.5051124744376279,1.6666666666666667,0.47619047619047616,0.5,0.6666666666666666,0.0,0.4640198511166253,11.0,0.6428571428571429,1.588235294117647,0.75,1.9411764705882353,0.4119496855345912,7.705882352941177,0.675,3.176470588235294,0.6813186813186813,3.6470588235294117,7,0.42857142857142855,0.3333333333333333,73.0,205.0,73.0,Southpaw,36.37234770704997,-0.49999999999999994,33.142857142857146,62.0,0.5345622119815668,2.5714285714285716,0.6,0.0,0.2857142857142857,0.0,0.4647058823529412,9.294117647058824,0.8032786885245902,2.8823529411764706,0.7575757575757576,1.4705882352941178,0.29605263157894735,2.6470588235294117,0.6785714285714286,2.235294117647059,0.6592920353982301,8.764705882352942
cf1a88371c8cb690,0f74449bf6f64616,cc6f9d1e89f3449a,282fa667ff9c51ed,cc6f9d1e89f3449a,5,3,Featherweight,M,3 Rnd (5-5-5),4,0.25,0.3333333333333333,65.0,135.0,67.0,Orthodox,32.276522929500345,-0.40000000000000013,32.25,82.25,0.39209726443769,2.75,0.2391304347826087,0.0,0.0,0.0,0.30656934306569344,7.0,0.75,1.75,0.8888888888888888,2.0,0.3381818181818182,7.75,0.7027027027027027,2.1666666666666665,0.5882352941176471,0.8333333333333334,4,0.5,0.3333333333333333,73.0,145.0,73.0,Orthodox,29.308692676249144,-2.7755575615628914e-17,52.75,164.75,0.3201820940819423,0.5,0.4,0.0,0.0,0.0,0.272887323943662,15.5,0.5512820512820513,4.3,1.0,1.3,0.2939244663382594,17.9,0.5675675675675675,2.1,0.8461538461538461,1.1
cf1a88371c8cb690,320580a92d5c2924,3bad7ef643840f67,511e82663651438d,511e82663651438d,9,4,Lightweight,M,3 Rnd (5-5-5),6,0.6666666666666666,0.6666666666666666,70.0,155.0,71.0,Orthodox,29.23750855578371,0.3000000000000001,20.0,62.666666666666664,0.3191489361702128,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.29295774647887324,8.666666666666666,0.7857142857142857,0.9166666666666666,0.7142857142857143,0.4166666666666667,0.24203821656050956,6.333333333333333,0.6818181818181818,1.25,0.725,2.4166666666666665,2,1.0,1.0,70.0,155.0,73.0,Southpaw,27.20328542094456,0.9,40.5,86.0,0.47093023255813954,0.5,1.0,0.5,0.5,0.0,0.37681159420289856,10.4,0.6363636363636364,1.4,0.9565217391304348,4.4,0.3873239436619718,11.0,0.95,3.8,0.7,1.4
cf1a88371c8cb690,a2c0f4142ba4ba75,c2e3e67b5911bfb7,361d49960a196976,c2e3e67b5911bfb7,5,5,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,67.0,145.0,64.0,Orthodox,26.2258726899384,0.5,9.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,4.0,1.0,2.0,0.6,3.0,0.5,7.0,0.0,0.0,0.6666666666666666,2.0,1,1.0,1.0,67.0,145.0,69.0,Orthodox,28.030116358658454,0.5,1.0,2.0,0.5,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
e5c38954c006f15c,bfef39e6493f6487,f9f07bb5a43535ed,8b69839f3555a67b,f9f07bb5a43535ed,5,10,Welterweight,M,5 Rnd (5-5-5-5-5),4,0.5,0.3333333333333333,74.0,170.0,75.0,Orthodox,29.338809034907598,-0.3999999999999999,59.25,158.5,0.37381703470031546,0.0,0.0,0.5,0.25,0.0,0.25225225225225223,8.0,0.6338028169014085,3.2142857142857144,0.6722689075630253,5.714285714285714,0.3553299492385787,15.0,0.25,0.21428571428571427,0.7741935483870968,1.7142857142857142,7,0.7142857142857143,0.6666666666666666,72.0,170.0,72.0,Orthodox,31.364818617385353,0.3000000000000001,29.0,81.14285714285714,0.3573943661971831,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.3307543520309478,10.6875,0.6904761904761905,1.8125,0.3333333333333333,0.1875,0.31223628691983124,9.25,0.5733333333333334,2.6875,0.631578947368421,0.75
e5c38954c006f15c,ca17e1385ef98e57,1d00756835ca67c9,6a2f7c151031653d,6a2f7c151031653d,6,8,Lightweight,M,3 Rnd (5-5-5),4,0.5,0.6666666666666666,73.0,155.0,73.0,Orthodox,30.417522245037645,2.7755575615628914e-17,47.75,98.75,0.4835443037974684,0.25,0.3333333333333333,0.25,0.5,0.0,0.3356643356643357,12.0,0.8627450980392157,5.5,0.8793103448275862,6.375,0.46949602122015915,22.125,0.7777777777777778,1.75,0.0,0.0,7,0.7142857142857143,1.0,68.0,170.0,70.0,Southpaw,28.83778234086242,1.1000000000000003,34.285714285714285,88.14285714285714,0.3889789303079417,1.8571428571428572,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.0,0.2794759825327511,7.111111111111111,0.640625,2.2777777777777777,0.7473684210526316,3.9444444444444446,0.2946058091286307,7.888888888888889,0.7252747252747253,3.6666666666666665,0.7272727272727273,1.7777777777777777
980b4e712489098e,4dc03e76536b85e5,bd58d34e39b7b12a,fa315e6c77eee106,bd58d34e39b7b12a,3,6,Heavyweight,M,3 Rnd (5-5-5),1,0.0,0.0,76.0,265.0,78.0,Orthodox,31.871321013004792,-0.5,12.0,27.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4,5.0,1.0,1.0,0.0,0.0,0.4090909090909091,4.5,0.6,1.5,0.0,0.0,5,0.2,0.0,75.0,230.0,78.0,Orthodox,35.89048596851472,-1.3,35.2,61.6,0.5714285714285714,0.6,0.6,0.4,0.4,0.0,0.4213197969543147,5.928571428571429,0.8636363636363636,4.071428571428571,0.8,2.5714285714285716,0.5339366515837104,8.428571428571429,0.6491228070175439,2.642857142857143,0.7,1.5
980b4e712489098e,fef6b147d5fb90bd,b5b684eac99ae0a3,c47df9303d318c67,b5b684eac99ae0a3,6,7,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,66.0,145.0,66.0,Orthodox,28.334017796030118,0.5,7.0,14.0,0.5,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,5.0,0.0,0.0,1.0,2.0,0.45454545454545453,5.0,0.0,0.0,0.6666666666666666,2.0,8,0.375,0.3333333333333333,67.0,155.0,70.0,Orthodox,31.72895277207392,-0.2999999999999999,23.75,99.375,0.2389937106918239,2.125,0.34,0.125,0.0,0.0,0.18591549295774648,5.739130434782608,0.5961538461538461,1.3478260869565217,0.8181818181818182,1.173913043478261,0.19316493313521546,5.6521739130434785,0.45161290322580644,0.6086956521739131,0.5054945054945055,2.0
df5a77121ba84a5d,c0a5eeb0be0049bb,89a407032911e27e,ba280572acfba13f,89a407032911e27e,6,5,Heavyweight,M,3 Rnd (5-5-5),3,0.6666666666666666,0.6666666666666666,76.0,245.0,78.0,Orthodox,30.51334702258727,0.4,27.333333333333332,91.66666666666667,0.29818181818181816,1.6666666666666667,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.2840466926070039,10.428571428571429,0.6153846153846154,1.1428571428571428,0.2,0.14285714285714285,0.23043478260869565,7.571428571428571,0.64,2.2857142857142856,0.65,1.8571428571428572,4,0.5,0.3333333333333333,75.0,265.0,82.0,Switch,35.186858316221766,-2.7755575615628914e-17,14.25,29.75,0.4789915966386555,0.0,0.0,0.5,0.75,0.0,0.42857142857142855,7.0,0.5,0.8333333333333334,0.9090909090909091,1.6666666666666667,0.4019607843137255,6.833333333333333,1.0,0.8333333333333334,0.9166666666666666,1.8333333333333333
df5a77121ba84a5d,1019f330bdecfc65,2c99576fefe53c7c,fc9a9559a05f2704,2c99576fefe53c7c,3,4,Bantamweight,M,5 Rnd (5-5-5-5-5),1,1.0,1.0,66.0,145.0,70.0,Orthodox,26.639288158795345,0.5,85.0,290.0,0.29310344827586204,0.0,0.0,0.0,0.0,0.0,0.2330508474576271,11.0,0.43478260869565216,2.0,0.6451612903225806,4.0,0.2872340425531915,16.2,0.5,0.8,0.0,0.0,1,1.0,1.0,67.0,135.0,69.0,Orthodox,29.23750855578371,0.5,90.0,294.0,0.30612244897959184,0.0,0.0,1.0,0.0,0.0,0.3007246376811594,27.666666666666668,0.3888888888888889,2.3333333333333335,0.0,0.0,0.30612244897959184,30.0,0.0,0.0,0.0,0.0
df5a77121ba84a5d,0aa5be9d0e75dd42,07f72a2a7591b409,3c6976f8182d9527,07f72a2a7591b409,11,5,Light Heavyweight,M,5 Rnd (5-5-5-5-5),6,1.0,1.0,76.0,248.0,84.0,Orthodox,26.17659137577002,1.5000000000000002,50.833333333333336,94.5,0.5379188712522046,1.5,0.6923076923076923,0.3333333333333333,0.5,0.0,0.4915254237288136,12.6875,0.6296296296296297,3.1875,0.6986301369863014,3.1875,0.4263157894736842,10.125,0.723404255319149,2.125,0.7785714285714286,6.8125,3,1.0,1.0,77.0,205.0,79.0,Orthodox,26.68309377138946,1.2000000000000002,52.666666666666664,153.33333333333334,0.34347826086956523,2.3333333333333335,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.0,0.285,16.285714285714285,0.6296296296296297,2.4285714285714284,0.8181818181818182,3.857142857142857,0.3048780487804878,17.857142857142858,0.5909090909090909,1.8571428571428572,0.7142857142857143,2.857142857142857
43612456979e5d5e,3fc3179cd800128e,5866fc86183a9fb8,9bcf8603ceb25680,9bcf8603ceb25680,5,5,Welterweight,M,3 Rnd (5-5-5),1,1.0,1.0,72.0,170.0,74.0,Orthodox,29.300479123887747,0.5,10.0,14.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,9.0,0.0,0.0,0.6363636363636364,7.0,1.0,3.0,0.0,0.0,5,0.6,0.6666666666666666,74.0,170.0,76.0,Southpaw,31.89322381930185,0.30000000000000004,20.6,44.8,0.45982142857142855,1.8,0.5,0.2,0.4,0.0,0.3772455089820359,5.7272727272727275,0.6363636363636364,0.6363636363636364,0.717391304347826,3.0,0.39634146341463417,5.909090909090909,1.0,0.6363636363636364,0.5849056603773585,2.8181818181818183
