win,weight_diff,height_diff,reach_diff,age_diff,fighter_form_score,opponent_form_score,fighter_fight_no,opponent_fight_no,fighter_win_ratio,fighter_recent_win_ratio,opponent_win_ratio,opponent_recent_win_ratio,fighter_strikes_landed,fighter_strikes_attempted,fighter_strikes_accuracy,opponent_strikes_landed,opponent_strikes_attempted,opponent_strikes_accuracy,fighter_takedowns,fighter_takedown_accuracy,opponent_takedowns,opponent_takedown_accuracy,fighter_knockdowns,fighter_ko_ratio,opponent_knockdowns,opponent_ko_ratio,fighter_control_time,opponent_control_time
1,35.0,1.0,0.0,-4.019164955509925,-0.5,-1.3,3,6,0.0,0.0,0.2,0.0,12.0,27.0,0.4444444444444444,35.2,61.6,0.5714285714285714,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.4,0.0,0.0
1,-10.0,-1.0,-4.0,-3.3949349760438032,0.5,-0.2999999999999999,6,7,1.0,1.0,0.375,0.3333333333333333,7.0,14.0,0.5,23.75,99.375,0.2389937106918239,0.0,0.0,2.125,0.34,1.0,1.0,0.125,0.0,0.0,0.0
1,-20.0,1.0,-4.0,-4.673511293634498,0.4,-2.7755575615628914e-17,6,5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,27.333333333333332,91.66666666666667,0.29818181818181816,14.25,29.75,0.4789915966386555,1.6666666666666667,0.5555555555555556,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.0,0.0
1,10.0,-1.0,1.0,-2.5982203969883635,0.5,0.5,3,4,1.0,1.0,1.0,1.0,85.0,290.0,0.29310344827586204,90.0,294.0,0.30612244897959184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,43.0,-1.0,5.0,-0.5065023956194388,1.5000000000000002,1.2000000000000002,11,5,1.0,1.0,1.0,1.0,50.833333333333336,94.5,0.5379188712522046,52.666666666666664,153.33333333333334,0.34347826086956523,1.5,0.6923076923076923,2.3333333333333335,0.5384615384615384,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0
0,0.0,-2.0,-2.0,-2.592744695414101,0.5,0.30000000000000004,5,5,1.0,1.0,0.6,0.6666666666666666,10.0,14.0,0.7142857142857143,20.6,44.8,0.45982142857142855,0.0,0.0,1.8,0.5,0.0,0.0,0.2,0.4,0.0,0.0
1,0.0,0.0,0.0,0.5147159479808323,0.20000000000000007,1.3,8,5,0.6666666666666666,0.6666666666666666,0.8,1.0,23.666666666666668,40.0,0.5916666666666667,23.2,56.0,0.4142857142857143,1.0,0.75,2.0,0.30303030303030304,0.3333333333333333,0.3333333333333333,0.4,0.4,0.0,0.0
1,0.0,1.0,-2.0,-6.102669404517453,-0.6,0.20000000000000007,8,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,31.333333333333332,72.0,0.4351851851851852,50.0,139.33333333333334,0.3588516746411483,1.0,1.0,1.6666666666666667,0.1724137931034483,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
0,0.0,1.0,0.0,1.1745379876796704,1.1000000000000003,-0.5,11,3,0.8,1.0,0.0,0.0,23.3,54.4,0.42830882352941174,33.0,47.0,0.7021276595744681,2.8,0.358974358974359,3.0,0.375,0.0,0.1,0.0,0.0,0.0,0.0
1,-18.0,2.0,1.0,5.429158110882955,0.09999999999999995,0.9,11,5,0.3333333333333333,0.6666666666666666,1.0,1.0,12.0,28.166666666666668,0.4260355029585799,26.0,43.5,0.5977011494252874,0.8333333333333334,0.35714285714285715,1.0,1.0,0.16666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0
1,2.0,-3.0,0.0,1.508555783709788,0.4,1.5000000000000002,10,4,0.6666666666666666,0.6666666666666666,1.0,1.0,18.0,31.666666666666668,0.5684210526315789,46.2,85.0,0.5435294117647059,2.3333333333333335,0.5384615384615384,0.2,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0
1,0.0,-2.0,-2.0,2.529774127310059,-0.2999999999999999,-0.6,4,5,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,30.6,58.6,0.5221843003412969,7.333333333333333,15.666666666666666,0.46808510638297873,2.8,0.4375,1.3333333333333333,0.5,0.4,0.4,0.0,0.6666666666666666,0.0,0.0
0,0.0,-1.0,-2.0,-1.4948665297741286,1.2000000000000002,-0.10000000000000006,8,7,1.0,1.0,0.5454545454545454,0.3333333333333333,55.0,148.66666666666666,0.36995515695067266,25.0,60.09090909090909,0.41603630862329805,1.6666666666666667,0.625,0.5454545454545454,0.5454545454545454,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.0
1,0.0,1.0,3.0,-0.30116358658452924,0.3000000000000001,0.7000000000000002,14,6,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,23.333333333333332,44.0,0.5303030303030303,35.42857142857143,67.28571428571429,0.5265392781316348,0.6666666666666666,1.0,2.142857142857143,0.3333333333333333,0.5,0.5,0.2857142857142857,0.42857142857142855,0.0,0.0
0,0.0,5.0,2.0,-0.09034907597535735,0.09999999999999998,-0.5,3,5,0.5,0.5,0.0,0.0,28.0,66.0,0.42424242424242425,52.0,79.0,0.6582278481012658,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0
1,10.0,-5.0,-4.0,0.1752224503764559,0.9,-0.5,5,3,1.0,1.0,0.0,0.0,96.5,217.0,0.4447004608294931,15.0,48.0,0.3125,2.0,0.2222222222222222,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,-6.603696098562629,0.5,-0.3999999999999999,13,6,0.6,0.6666666666666666,0.5,0.3333333333333333,11.3,24.9,0.4538152610441767,43.25,96.0,0.4505208333333333,0.1,1.0,1.5,0.46153846153846156,0.3,0.5,0.25,0.0,0.0,0.0
1,-10.0,-1.0,0.0,-2.6584531143052708,0.3000000000000001,0.5,11,4,0.6,0.6666666666666666,1.0,1.0,21.4,60.0,0.3566666666666667,54.0,140.0,0.38571428571428573,1.8,0.25,3.0,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0.0
1,0.0,-1.0,2.0,-2.4777549623545525,0.1,0.1,15,8,0.625,0.3333333333333333,0.5,0.3333333333333333,37.125,97.5,0.38076923076923075,29.625,55.375,0.5349887133182845,1.0,0.25,2.5,0.6060606060606061,0.125,0.375,0.0,0.25,0.0,0.0
0,20.0,0.0,-1.0,0.928131416837779,0.10000000000000006,-0.09999999999999998,9,4,0.6,0.6666666666666666,0.5,0.5,36.0,68.8,0.5232558139534884,11.0,51.0,0.21568627450980393,2.8,0.5384615384615384,2.5,0.35714285714285715,0.2,0.2,0.0,0.0,0.0,0.0
0,0.0,1.0,2.0,-7.340177960301165,0.9,0.4,5,5,1.0,1.0,0.6666666666666666,0.6666666666666666,81.0,160.5,0.5046728971962616,5.666666666666667,13.333333333333334,0.425,0.5,0.25,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
1,0.0,2.0,7.0,2.3162217659137596,1.5000000000000002,1.0000000000000002,19,5,1.0,1.0,0.75,1.0,64.11111111111111,114.0,0.5623781676413255,28.0,64.0,0.4375,4.777777777777778,0.6935483870967742,5.0,0.5882352941176471,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.0
0,0.0,3.0,2.0,3.750855578370981,-0.5,-1.3,4,9,0.0,0.0,0.42857142857142855,0.0,35.0,88.0,0.3977272727272727,47.142857142857146,105.14285714285714,0.4483695652173913,1.0,0.06666666666666667,2.142857142857143,0.4166666666666667,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
1,0.0,3.0,3.0,-1.2758384668035596,-0.49999999999999994,-0.30000000000000004,7,7,0.4,0.3333333333333333,0.4,0.3333333333333333,46.2,95.0,0.4863157894736842,77.8,198.2,0.39253279515640765,0.4,0.5,1.8,0.28125,0.2,0.4,0.0,0.2,0.0,0.0
0,-15.0,-3.0,-6.0,5.938398357289525,-0.09999999999999995,1.1000000000000003,11,5,0.6,0.3333333333333333,0.7777777777777778,1.0,33.4,125.2,0.26677316293929715,65.22222222222223,151.0,0.43193524650478293,1.2,0.3333333333333333,1.1111111111111112,0.38461538461538464,0.2,0.4,0.1111111111111111,0.0,0.0,0.0
1,0.0,-1.0,-1.0,-10.669404517453799,-0.09999999999999995,-0.5,7,7,0.625,0.3333333333333333,0.0,0.0,20.875,53.625,0.38927738927738925,9.0,25.0,0.36,1.25,0.43478260869565216,0.0,0.0,0.625,0.5,0.0,0.0,0.0,0.0
1,0.0,1.0,-1.0,-0.7611225188227237,0.09999999999999998,-0.09999999999999998,7,5,0.5,0.5,0.5,0.5,33.5,97.0,0.34536082474226804,76.5,243.0,0.3148148148148148,2.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,-1.0,1.0,-0.15605749486653053,-0.7,0.5,9,3,0.42857142857142855,0.3333333333333333,1.0,1.0,35.285714285714285,70.0,0.5040816326530613,122.0,249.0,0.4899598393574297,1.4285714285714286,0.45454545454545453,3.0,0.3333333333333333,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0
0,1.0,-6.0,-10.0,5.478439425051334,-0.09999999999999998,-0.5,4,5,0.5,0.5,0.0,0.0,19.5,57.5,0.3391304347826087,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
0,10.0,-2.0,-4.0,6.409308692676248,0.09999999999999998,0.5,4,3,0.5,0.5,1.0,1.0,27.5,51.0,0.5392156862745098,49.0,89.0,0.550561797752809,2.0,0.5714285714285714,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
1,0.0,-2.0,-2.0,-0.7145790554414795,0.9,-0.3999999999999999,7,10,1.0,1.0,0.5,0.3333333333333333,19.5,40.0,0.4875,26.5,49.5,0.5353535353535354,1.5,0.6,3.25,0.38235294117647056,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0,-3.0,-3.0,11.67419575633128,0.09999999999999998,0.5,7,4,0.5,0.5,1.0,1.0,76.5,170.5,0.44868035190615835,51.0,87.0,0.5862068965517241,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0.0,2.0,1.0,-4.386036960985624,-0.2999999999999999,-0.30000000000000004,10,7,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.3333333333333333,20.714285714285715,69.28571428571429,0.29896907216494845,35.857142857142854,70.85714285714286,0.5060483870967742,0.5714285714285714,0.3333333333333333,1.0,0.3684210526315789,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0
0,10.0,1.0,3.0,2.3162217659137596,0.5000000000000002,0.2999999999999999,10,5,0.625,0.6666666666666666,0.4,0.6666666666666666,55.375,179.875,0.30785267546907574,30.4,78.2,0.3887468030690537,0.75,0.3,3.2,0.3018867924528302,0.25,0.25,0.0,0.0,0.0,0.0
0,0.0,0.0,-2.0,2.6584531143052708,0.7000000000000002,1.2000000000000002,13,5,0.6666666666666666,0.6666666666666666,1.0,1.0,23.0,75.58333333333333,0.30429988974641675,65.66666666666667,142.33333333333334,0.4613583138173302,3.75,0.5487804878048781,1.0,1.0,0.16666666666666666,0.08333333333333333,1.0,0.3333333333333333,0.0,0.0
1,0.0,-2.0,0.0,-4.684462696783022,0.7000000000000002,-0.5,13,4,0.8333333333333334,0.6666666666666666,0.0,0.0,34.333333333333336,92.0,0.37318840579710144,18.0,74.0,0.24324324324324326,1.6666666666666667,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-3.0,-2.0369609856262834,1.2000000000000002,-0.5,6,4,1.0,1.0,0.0,0.0,18.0,39.0,0.46153846153846156,71.0,155.0,0.45806451612903226,1.6666666666666667,0.5555555555555556,3.0,0.375,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
1,0.0,5.0,6.0,1.7686516084873354,0.09999999999999995,0.5,12,4,0.5,0.6666666666666666,1.0,1.0,44.0,135.16666666666666,0.32552404438964244,11.0,15.0,0.7333333333333333,0.3333333333333333,0.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-2.0,2.0,4.0,-3.255304585900067,0.5,0.7,3,7,1.0,1.0,0.42857142857142855,0.6666666666666666,106.0,172.0,0.6162790697674418,11.428571428571429,26.428571428571427,0.43243243243243246,1.0,0.125,0.7142857142857143,0.35714285714285715,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0
0,0.0,1.0,0.0,2.023271731690624,0.20000000000000007,-0.10000000000000006,4,12,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,20.0,58.0,0.3448275862068966,29.11111111111111,67.55555555555556,0.4309210526315789,2.0,0.6666666666666666,0.4444444444444444,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
1,0.0,1.0,-1.0,12.602327173169062,0.5000000000000002,0.5,6,3,0.8333333333333334,0.6666666666666666,1.0,1.0,23.666666666666668,48.666666666666664,0.4863013698630137,13.0,17.0,0.7647058823529411,1.1666666666666667,0.4117647058823529,1.0,0.2,0.3333333333333333,0.5,1.0,0.0,0.0,0.0
1,0.0,-1.0,4.0,-11.707049965776864,0.20000000000000007,0.3000000000000001,6,7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6666666666666666,66.33333333333333,142.66666666666666,0.4649532710280374,23.363636363636363,56.27272727272727,0.41518578352180935,1.6666666666666667,0.5,2.8181818181818183,0.36470588235294116,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
1,5.0,3.0,7.0,6.269678302532508,-0.5,0.20000000000000007,5,6,0.4,0.3333333333333333,0.6666666666666666,0.6666666666666666,12.8,26.0,0.49230769230769234,18.0,31.333333333333332,0.574468085106383,0.0,0.0,0.6666666666666666,1.0,0.4,0.6,0.3333333333333333,1.0,0.0,0.0
0,10.0,0.0,4.0,-0.40793976728268433,-0.6,-0.9,3,5,0.3333333333333333,0.3333333333333333,0.0,0.0,84.33333333333333,257.6666666666667,0.32729624838292365,11.0,23.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,2.0,-3.1813826146475037,1.4000000000000001,-0.5,6,8,1.0,1.0,0.5,0.3333333333333333,54.75,128.0,0.427734375,23.666666666666668,57.5,0.4115942028985507,0.75,1.0,0.5,0.5,1.0,0.5,0.5833333333333334,0.3333333333333333,0.0,0.0
1,15.0,-2.0,-5.0,-1.4811772758384691,0.3000000000000001,0.8,8,6,0.6,0.6666666666666666,0.75,0.6666666666666666,39.4,90.0,0.43777777777777777,15.25,35.5,0.4295774647887324,4.4,0.5789473684210527,0.25,1.0,0.2,0.2,0.5,0.5,0.0,0.0
0,20.0,2.0,2.0,-11.25530458590007,-0.10000000000000006,-0.9000000000000001,10,7,0.5,0.3333333333333333,0.4,0.0,32.0,62.75,0.5099601593625498,34.8,77.2,0.45077720207253885,1.25,0.45454545454545453,1.2,0.46153846153846156,0.5,0.625,0.2,0.2,0.0,0.0
1,0.0,-4.0,3.0,2.9048596851471586,-0.5,-0.9,4,4,0.0,0.0,0.0,0.0,1.0,5.0,0.2,19.0,62.5,0.304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-23.0,3.0,4.0,0.049281314168375445,-0.09999999999999995,2.7755575615628914e-17,7,4,0.6,0.3333333333333333,0.5,0.6666666666666666,19.4,49.4,0.39271255060728744,18.5,63.5,0.29133858267716534,0.2,0.14285714285714285,0.0,0.0,0.8,0.2,0.5,0.5,0.0,0.0
0,0.0,-6.0,-2.0,0.5859000684462714,0.9,0.5,7,4,1.0,1.0,1.0,1.0,30.5,55.5,0.5495495495495496,68.0,206.0,0.3300970873786408,2.5,0.2777777777777778,4.0,0.5714285714285714,0.5,0.5,0.0,0.0,0.0,0.0
1,0.0,-2.0,-1.0,0.049281314168375445,-2.7755575615628914e-17,0.09999999999999998,9,4,0.5,0.3333333333333333,0.5,0.5,19.0,45.75,0.41530054644808745,9.5,14.0,0.6785714285714286,0.5,0.4,0.5,0.3333333333333333,0.0,0.25,0.5,0.5,0.0,0.0
1,0.0,-6.0,-5.0,-1.9356605065023942,-1.3,-0.09999999999999998,14,6,0.5555555555555556,0.0,0.5,0.5,40.44444444444444,105.44444444444444,0.3835616438356164,25.5,77.5,0.32903225806451614,0.4444444444444444,0.4444444444444444,0.5,0.2,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0
1,10.0,2.0,-2.0,2.8172484599589325,0.1,0.9,9,4,0.5,0.3333333333333333,1.0,1.0,43.833333333333336,90.33333333333333,0.48523985239852396,46.0,106.0,0.4339622641509434,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.0
0,15.0,-2.0,0.0,3.9014373716632456,1.3,0.5,6,5,0.75,1.0,1.0,1.0,34.875,90.75,0.384297520661157,22.0,31.0,0.7096774193548387,1.875,0.3333333333333333,0.0,0.0,0.25,0.125,1.0,1.0,0.0,0.0
1,-24.0,-2.0,-2.0,4.963723477070502,1.2000000000000002,1.2000000000000002,4,6,1.0,1.0,1.0,1.0,51.333333333333336,77.0,0.6666666666666666,12.666666666666666,21.666666666666668,0.5846153846153846,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0
1,0.0,-3.0,-1.0,2.39835728952772,0.09999999999999998,0.5,8,4,0.5,0.5,1.0,1.0,50.5,217.0,0.23271889400921658,116.0,200.0,0.58,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,-0.5557837097878178,0.6,-0.6,7,5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,50.333333333333336,185.0,0.27207207207207207,13.666666666666666,45.0,0.3037037037037037,1.3333333333333333,0.2,0.6666666666666666,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
1,43.0,2.0,8.0,-7.7234770704996585,1.5000000000000002,0.5,12,3,1.0,1.0,1.0,1.0,62.714285714285715,112.0,0.5599489795918368,14.0,24.0,0.5833333333333334,1.4285714285714286,0.4166666666666667,1.0,0.25,0.2857142857142857,0.42857142857142855,1.0,1.0,0.0,0.0
1,0.0,-1.0,1.0,1.4620123203285402,-0.4,-0.3999999999999999,5,5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,36.666666666666664,75.66666666666667,0.4845814977973568,9.5,16.5,0.5757575757575758,1.6666666666666667,0.29411764705882354,2.0,0.4,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0
0,-10.0,-3.0,-1.0,3.266255989048595,-0.1,-0.9000000000000001,6,11,0.3333333333333333,0.6666666666666666,0.4,0.0,27.666666666666668,72.83333333333333,0.37986270022883295,29.2,63.4,0.4605678233438486,3.1666666666666665,0.3392857142857143,2.6,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,2.0,-1.0,-3.315537303216974,-0.5,0.5,4,4,0.0,0.0,1.0,1.0,32.0,74.0,0.43243243243243246,46.0,104.0,0.4423076923076923,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
1,0.0,2.0,3.0,3.022587268993842,0.10000000000000006,0.10000000000000006,6,6,0.6,0.6666666666666666,0.6,0.6666666666666666,42.2,94.6,0.44608879492600423,27.6,75.4,0.3660477453580902,0.2,1.0,1.0,0.3333333333333333,0.4,0.4,0.6,0.4,0.0,0.0
1,0.0,-1.0,-1.0,-2.1875427789185515,0.6,0.09999999999999998,8,6,0.6666666666666666,0.6666666666666666,0.5,0.5,73.0,198.66666666666666,0.3674496644295302,39.5,76.0,0.5197368421052632,2.3333333333333335,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1,35.0,3.0,5.0,-2.422997946611911,0.9,0.5,4,4,1.0,1.0,1.0,1.0,84.5,179.5,0.47075208913649025,87.0,168.0,0.5178571428571429,1.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,1.0,2.0,1.8288843258042426,0.5,-0.3000000000000001,4,7,1.0,1.0,0.4,0.3333333333333333,29.0,64.0,0.453125,18.2,36.2,0.5027624309392266,5.0,1.0,1.4,0.4375,0.0,0.0,0.2,0.6,0.0,0.0
0,0.0,0.0,-2.0,-5.338809034907598,-0.5,-0.5,4,5,0.0,0.0,0.0,0.0,27.0,51.0,0.5294117647058824,44.0,108.0,0.4074074074074074,2.0,0.3333333333333333,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,2.0,3.0,2.7378507871320963,-0.30000000000000004,0.40000000000000013,16,4,0.6666666666666666,0.3333333333333333,0.75,0.6666666666666666,43.77777777777778,125.0,0.3502222222222222,42.0,114.25,0.3676148796498906,0.5555555555555556,0.07936507936507936,1.25,0.625,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0
1,0.0,-1.0,1.0,-1.174537987679674,0.5,0.5,6,4,1.0,1.0,1.0,1.0,77.0,156.0,0.4935897435897436,49.0,92.0,0.532608695652174,5.0,0.5,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.0,2.0,-7.290896646132786,0.6000000000000001,0.5,7,4,0.75,0.6666666666666666,1.0,1.0,68.5,160.25,0.42745709828393136,14.0,29.0,0.4827586206896552,1.25,0.5,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,-5.0,-1.0,-1.0,4.114989733059549,-0.9,0.8,11,4,0.0,0.0,0.75,0.6666666666666666,38.5,175.5,0.21937321937321938,24.0,76.25,0.31475409836065577,0.0,0.0,1.5,0.6,0.5,0.5,0.25,0.25,0.0,0.0
0,0.0,2.0,1.0,-2.4449007529089712,-0.09999999999999998,-0.5,6,6,0.5,0.5,0.5,0.3333333333333333,61.5,128.0,0.48046875,30.166666666666668,53.0,0.5691823899371069,1.5,0.3333333333333333,1.6666666666666667,0.625,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0
1,0.0,-1.0,-1.0,2.5598904859685128,0.9,0.49999999999999994,6,13,1.0,1.0,0.5,0.6666666666666666,26.0,61.0,0.4262295081967213,30.2,72.5,0.416551724137931,0.5,1.0,0.5,0.29411764705882354,1.0,1.0,0.6,0.3,0.0,0.0
1,15.0,0.0,2.0,0.9144421629021195,-0.5,0.5,5,6,0.0,0.0,1.0,1.0,3.0,8.0,0.375,64.0,101.0,0.6336633663366337,0.0,0.0,2.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0
0,-10.0,1.0,-1.0,6.250513347022586,0.5,-0.8,5,9,1.0,1.0,0.25,0.3333333333333333,29.0,86.0,0.3372093023255814,22.75,56.75,0.4008810572687225,4.0,0.6666666666666666,0.5,0.2222222222222222,0.0,0.0,0.0,0.25,0.0,0.0
1,-10.0,-4.0,-6.0,9.103353867214238,0.6,0.5,8,4,0.6666666666666666,0.6666666666666666,1.0,1.0,60.666666666666664,129.0,0.4702842377260982,106.0,162.0,0.654320987654321,1.6666666666666667,0.35714285714285715,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1,-20.0,-3.0,-2.0,-2.8418891170431166,0.1,-1.1000000000000003,12,7,0.75,0.3333333333333333,0.36363636363636365,0.0,68.625,175.0,0.3921428571428571,46.90909090909091,91.27272727272727,0.5139442231075697,3.875,0.3974358974358974,1.0,0.4230769230769231,0.125,0.125,0.18181818181818182,0.36363636363636365,0.0,0.0
1,0.0,5.0,2.0,0.4216290212183438,0.49999999999999994,1.1000000000000003,10,4,0.5714285714285714,0.6666666666666666,0.875,1.0,39.142857142857146,80.28571428571429,0.4875444839857651,27.125,74.5,0.3640939597315436,0.42857142857142855,0.42857142857142855,1.375,0.4583333333333333,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0
1,-10.0,1.0,5.0,-4.0930869267624885,0.20000000000000007,-0.7,6,8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,40.0,88.66666666666667,0.45112781954887216,68.83333333333333,177.16666666666666,0.3885230479774224,0.0,0.0,1.5,0.25,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
1,0.0,-1.0,-1.0,-1.1882272416153299,-0.09999999999999998,0.5,7,5,0.5,0.5,1.0,1.0,4.0,12.5,0.32,24.0,31.0,0.7741935483870968,0.5,1.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0
0,0.0,1.0,1.0,5.385352498288839,-0.7,-0.2999999999999999,12,5,0.5,0.3333333333333333,0.6,0.3333333333333333,28.666666666666668,106.83333333333333,0.26833073322932915,43.8,115.8,0.37823834196891193,1.1666666666666667,0.35,1.2,0.6666666666666666,0.16666666666666666,0.5,0.2,0.0,0.0,0.0
1,0.0,-1.0,0.0,6.893908281998634,0.1,0.20000000000000007,5,5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,32.333333333333336,61.5,0.5257452574525745,58.666666666666664,161.0,0.36438923395445133,2.3333333333333335,0.42424242424242425,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
1,0.0,-1.0,-1.0,1.344284736481864,0.7000000000000002,0.5,12,5,0.6666666666666666,0.6666666666666666,1.0,1.0,19.0,51.833333333333336,0.3665594855305466,51.0,126.0,0.40476190476190477,1.6666666666666667,0.2702702702702703,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1,0.0,-2.0,2.0,3.9041752224503767,-0.5,0.5,7,5,0.0,0.0,1.0,1.0,35.0,73.0,0.4794520547945205,64.0,247.0,0.2591093117408907,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,3.88227241615332,0.30000000000000004,0.5,15,4,0.6428571428571429,0.6666666666666666,1.0,1.0,23.714285714285715,75.92857142857143,0.3123236124176858,56.0,113.0,0.49557522123893805,3.5,0.5444444444444444,4.0,0.36363636363636365,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
1,0.0,-4.0,-4.0,-1.6837782340862404,-0.5,-0.5,5,4,0.0,0.0,0.0,0.0,3.0,8.0,0.375,4.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,-2.0,-1.0,2.2450376454483205,-0.6,0.5,5,5,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,47.333333333333336,96.66666666666667,0.4896551724137931,18.6,57.8,0.3217993079584775,0.6666666666666666,0.4,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8,0.6,0.0,0.0
1,0.0,0.0,0.0,5.081451060917182,-0.5,-0.09999999999999998,3,4,0.0,0.0,0.5,0.5,1.0,9.0,0.1111111111111111,75.5,171.5,0.4402332361516035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,-5.0,-1.0,-2.255989048596849,0.20000000000000007,-0.9,8,3,0.6666666666666666,0.6666666666666666,0.0,0.0,32.0,54.666666666666664,0.5853658536585366,38.5,101.0,0.3811881188118812,2.0,0.3,0.5,0.045454545454545456,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
1,0.0,0.0,2.0,-5.212867898699518,0.9,0.5,7,6,1.0,1.0,1.0,1.0,105.0,185.5,0.5660377358490566,37.0,77.0,0.4805194805194805,2.5,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
